pdb.id,c_local,e_tight_minus_loose,frac_close_favourable,frac_cb_close_engaged,sidechain_toward,margin_energy_slope,ca_energy_coupling_tp,ca_energy_slope_tp,frac_ca_close_engaged_tp,ca_cb_agreement_tp,ca_energy_coupling_tm,ca_energy_slope_tm,frac_ca_close_engaged_tm,ca_cb_agreement_tm,degree_evenness_tp,frac_well_coordinated_tp,n_contacts,n_cb_close
3vxr,-0.0796351472069365,-0.05470870290259902,0.8,0.8125,0.546388366415933,-0.08883395937847027,-0.009858964381056472,0.014390340461783264,0.6842105263157895,0.743727852586818,-0.16101139221839725,-0.054092177976020166,0.7083333333333334,0.8244473152049372,0.7200342465753424,0.875,29.0,16.0
3vxs,-0.46167283334435605,-0.19605927425154013,0.5384615384615384,0.7333333333333333,0.48480263658837003,-0.14120737039165418,-0.04150253553838565,0.008168043588874335,0.6666666666666666,0.6941983963729482,-0.11470493808607968,-0.042504866862502315,0.7916666666666666,0.8250298233986978,0.7100840336134454,0.8571428571428571,26.0,15.0
3vxu,0.06977938322284807,0.12316509060769021,0.7692307692307693,0.6923076923076923,0.4609466225567274,0.07013512030161509,-0.3044296620996803,-0.03724300643080479,0.6521739130434783,0.8161369119872918,-0.2657519011064376,-0.05623443041204966,0.6571428571428571,0.830245988569186,0.8047619047619048,0.9285714285714286,26.0,26.0
3w0w,0.3231874334010297,0.10866218901916506,0.9230769230769231,0.782608695652174,0.7104931626328794,0.08385979475959195,-0.28236199791410166,-0.03199892999851783,0.6363636363636364,0.8330685153038433,-0.1611681397765345,-0.03242884199893257,0.6585365853658537,0.8202992925003996,0.6666666666666666,0.8461538461538461,26.0,23.0
4e41,0.0722619956288314,-0.08950737937908682,0.8,0.7058823529411765,1.0541950189998308,0.11796360920502817,0.17990225995094483,-0.0048029602231199515,0.7692307692307693,0.7656634746922024,-0.14150988423358077,-0.030689456307790235,0.631578947368421,0.7942506027844753,0.7575757575757576,0.9090909090909091,20.0,17.0
4eup,0.36055724902302333,0.23381044666884618,0.9,0.72,0.7574154658182438,0.10111493112274504,-0.04892739287368793,-0.016884095591243525,0.6818181818181818,0.8658979924036897,-0.13666734436840008,-0.03600047254178256,0.6153846153846154,0.7804914923630375,0.7142857142857143,0.9,20.0,25.0
4euq,0.24157408325502025,0.18282422965823086,0.9230769230769231,0.8214285714285714,0.7693068388289729,0.10343189021207513,0.0612489531198989,-0.00033663190629290855,0.6923076923076923,0.8451378809869375,-0.012204297647089333,-0.011791048474392005,0.6086956521739131,0.7762780602044898,0.7041666666666667,0.8333333333333334,26.0,28.0
4ftv,0.09501644360221691,0.0817534546705317,0.6428571428571429,0.9,0.4215140074137621,0.04571572400957051,0.38637759194498256,0.04952410503157424,0.72,0.8199182839632277,0.247257635360954,0.04699996108413826,0.5555555555555556,0.8002119316149323,0.7205882352941176,0.9375,28.0,20.0
4g8g,0.047145461898494806,-0.014582495094893747,0.7857142857142857,0.7692307692307693,1.0457008182992926,0.005984956732401632,-0.02508699040397328,-0.03948233619785765,0.6956521739130435,0.8343453843453843,-0.17518088410829052,-0.03732043042496553,0.6190476190476191,0.7797687115567773,0.7722457627118644,0.9375,27.0,26.0
4g9f,-0.13642840756538996,-0.01969495278800354,0.8181818181818182,0.7272727272727273,1.2690592517507024,-0.09717223799119554,-0.07843172940725043,-0.03301803065942846,0.7,0.8168123535783561,-0.2590351484146845,-0.05929322032080765,0.7058823529411765,0.7763537062637513,0.8491228070175438,1.0,22.0,22.0
4gg6,0.0,0.03155468473288019,0.625,0.6470588235294118,1.602601310219785,-0.009643555520598989,0.04125602019171507,-0.01606898950956747,0.5714285714285714,0.742289730647672,-0.014570929089956755,0.02584783369359228,0.75,0.7678421184253558,0.7272727272727273,0.9090909090909091,16.0,17.0
4grl,-0.04401654783045836,-0.009189981297576755,0.7142857142857143,0.5,1.0941203119611878,-0.018399984058125,-0.2767079549936468,-0.08703536178738551,0.7777777777777778,0.8055151175811871,-0.04905369234201733,-0.0031791360443978356,0.5526315789473685,0.8071419594606725,0.8086124401913876,1.0,13.0,16.0
4h1l,-0.08514276069044337,-0.141528829937069,0.6153846153846154,0.7647058823529411,0.5799995793766487,-0.06443405909749123,-0.14183346121158494,-0.04059841224520456,0.7222222222222222,0.7950909849644026,-0.356863441663738,-0.09913596749526742,0.7391304347826086,0.8101119743586566,0.6828282828282828,0.8,26.0,17.0
4jfd,0.5409199910132706,0.372429847831855,0.8666666666666667,0.8064516129032258,0.5035056758433172,0.2677236513040149,-0.09508968141731847,0.02983801802815024,0.9166666666666666,0.8482342899818629,-0.20963745430733816,-0.034827574209517466,0.7142857142857143,0.7995011991263605,0.6578947368421053,0.75,30.0,31.0
4jfe,0.39407373642795673,0.2554031575709697,0.8571428571428571,0.8,0.5225895016242175,0.12738026655187049,-0.10386439564767852,0.0012698282337814215,0.7692307692307693,0.8453963512215941,-0.20540322847818976,-0.0358018500020705,0.7142857142857143,0.8041985715777361,0.6311688311688312,0.7272727272727273,27.0,30.0
4jff,0.38684954736703375,0.21211831247601215,0.8571428571428571,0.78125,0.5309750719664441,0.172543359278474,-0.17315078890649105,0.018276620725013213,0.84,0.8450865304682973,-0.1743789599214864,-0.022912095817232164,0.7297297297297297,0.8021147243593352,0.6599326599326599,0.7272727272727273,28.0,32.0
4jrx,-0.24568217067727724,-0.144198331668245,0.7222222222222222,0.6976744186046512,0.23214061915864537,-0.11186133669943726,0.18149029187492463,0.026103930999633002,0.6842105263157895,0.8640814307316071,0.12140674709019598,0.02365377121772894,0.7857142857142857,0.7901463924712443,0.6923076923076923,0.8888888888888888,36.0,43.0
4jry,-0.2125605709619508,-0.022833001469139025,0.7,1.0,0.3439994840513364,-0.06146153249784948,-0.3803622142448685,-0.023963236616769544,1.0,0.8306315174259437,-0.12477443302334017,-0.01825966607954434,0.7105263157894737,0.7883637776914109,0.81859410430839,0.5714285714285714,19.0,14.0
4l3e,0.15357845341262863,0.005795013841742025,0.9166666666666666,0.7307692307692307,0.9883062412891285,0.025768058544993117,0.09839310493469072,0.00919665947151644,0.6521739130434783,0.8409178659178659,-0.07762386131120745,-0.015801994660686304,0.71875,0.8218098611691714,0.6713286713286714,0.8461538461538461,24.0,26.0
4may,-0.013986013986013986,-0.09125118679759633,0.6666666666666666,0.4117647058823529,1.2434058938858854,-0.028950199970053554,-0.3545454545454546,-0.07123504838900883,0.6,0.7847802495930549,-0.01839157562907563,0.008347596381971557,0.5945945945945946,0.8096930090143615,0.8,1.0,12.0,17.0
4mji,-0.09190223453299573,-0.24653917630417901,0.9,0.75,0.6536059514760245,-0.09809715705886947,-0.30433198976500225,-0.07607410012086702,0.7692307692307693,0.7932447299535906,0.12270059966490525,0.01685118522244221,0.7272727272727273,0.8369745651329613,0.7692307692307693,0.8,20.0,16.0
4mnq,-0.11572519623449444,-0.01304732781671876,0.5,0.782608695652174,0.6365759830539807,-0.011902901239765527,-0.12916031136462044,-0.02758723334227782,0.75,0.8399928381725402,0.053946876164682335,0.013039173790038676,0.6857142857142857,0.7972052128226464,0.7523219814241486,0.9411764705882353,27.0,23.0
4ms8,-0.041002384282038465,0.06199912769287505,1.0,0.5384615384615384,0.40367731920176514,0.09366837353958242,-0.04184137043778616,0.0005625752309429622,0.6363636363636364,0.8211405529953917,-0.1346302403816599,-0.03413984876766729,0.9333333333333333,0.8226301817798247,0.8231292517006803,1.0,11.0,13.0
4mvb,-0.08823529411764705,0.013857984335173712,1.0,0.6,0.39934939719265905,0.030809110967616456,0.002197802197802198,0.024016466436231673,0.6923076923076923,0.8499518852243899,-0.17707666259572813,-0.03545120896815838,0.7222222222222222,0.8234089870257726,0.8,1.0,16.0,15.0
4mxq,0.5448230383545614,0.4386079212842798,0.8333333333333334,0.5,1.2152097452458974,0.3207751476331254,-0.6930123197952736,-0.11763363533213618,0.6,0.7305669199298657,-0.2188748248934859,-0.021841604855780034,0.7142857142857143,0.8090900588158451,0.8181818181818182,1.0,12.0,12.0
4n0c,0.42709913771158015,0.013042634357498528,0.75,0.5384615384615384,1.024365165427554,0.08199957391099878,-0.03852895575860905,-0.032147480873301944,0.5454545454545454,0.8058999046417916,-0.04861646532899033,0.002032482283913597,0.7692307692307693,0.8118286036370668,0.8,1.0,16.0,13.0
4n5e,-0.049717522059038906,0.052909900309435015,0.8181818181818182,0.7692307692307693,0.5547597866670411,0.04509588387340765,0.12114375137474684,0.045552042598367766,0.7692307692307693,0.7729236085400469,-0.26704932337116866,-0.026882418704194264,0.6842105263157895,0.8238895772920632,0.6914285714285714,0.8571428571428571,22.0,13.0
4nhu,-0.02534113595385868,0.11927839277002358,0.7272727272727273,0.6428571428571429,0.481702086122245,-0.03850980837669649,-0.17348931537641712,-0.037991589679801804,0.7727272727272727,0.8256244218316371,0.18199811079028574,0.034001289454825036,0.5555555555555556,0.8299776658298281,0.7033492822966507,0.9090909090909091,21.0,28.0
4ozf,0.4071530674317398,0.22078854546522406,1.0,0.8461538461538461,1.6006465470948952,0.16907086456592849,-0.24759308154632828,-0.03492865502567349,0.7777777777777778,0.7092381302907618,0.10443957104470628,0.03426120195315079,0.7333333333333333,0.7891987615250153,0.728448275862069,0.875,13.0,13.0
4ozg,0.34986358651978194,0.18663522476035507,0.8571428571428571,0.7142857142857143,1.385591209284168,0.09715170951354561,0.10468359281694264,0.002468321898637068,0.8333333333333334,0.8115564932020629,0.05715708067339004,0.02477940259362906,0.75,0.8259175011789509,0.6954732510288066,0.8888888888888888,13.0,14.0
4ozh,0.2379252465356884,0.05929486452881058,0.75,0.7647058823529411,1.4800744137888302,0.05557007040569867,-0.1735244279245246,-0.01390423177036702,0.6363636363636364,0.8241352354895447,0.05842422102086029,0.022910057211880153,0.7586206896551724,0.8092618613411461,0.7258064516129032,0.9,15.0,17.0
4ozi,0.4079404894884982,0.11303354546636915,0.7142857142857143,0.6666666666666666,0.6912344140230339,0.16509032296279003,-0.24035412623916924,-0.018893301353596733,0.7272727272727273,0.837609542356378,-0.19912405763161714,-0.030244059248652175,0.5862068965517241,0.7601214842068501,0.8166666666666667,1.0,14.0,15.0
4p23,0.2369381956516933,0.22217158785955146,0.7777777777777778,0.7857142857142857,1.5023526248607162,0.13788028996851892,-0.3995101840103339,-0.09476560790596915,0.8333333333333334,0.7720361990950226,-0.11995601174204862,-0.03300680788770917,0.7777777777777778,0.7447635237690486,0.8181818181818182,1.0,18.0,14.0
4p2o,0.5471701764033905,0.28957732190978175,0.9230769230769231,0.7391304347826086,0.6980073469769905,0.17036412336129148,-0.31497903187753234,-0.05179673901187333,0.6875,0.8427602760276026,-0.03746473914999685,-0.03942303556232863,0.7083333333333334,0.7916076371691949,0.7548309178743962,0.8333333333333334,25.0,23.0
4p2q,0.38574252720862556,0.18614561940861044,0.8461538461538461,0.6818181818181818,0.526934066647712,0.1715225059393023,0.022736073032276635,-0.004444657229468417,0.8666666666666667,0.7585556202679091,-0.061937078825507384,-0.04924201324528012,0.78125,0.7960801169349982,0.777363184079602,0.8333333333333334,25.0,22.0
4p2r,-0.16386760290011457,-0.04650414977122064,0.9230769230769231,0.7083333333333334,0.5158661643141043,-0.02718414102776753,-0.44257965553148104,-0.03519872765838776,0.8235294117647058,0.7852071737786023,-0.04730516059372697,-0.05090180552527116,0.7741935483870968,0.7883901735876833,0.8047619047619048,0.8333333333333334,26.0,24.0
4p46,-0.0441016745392971,0.045344143236281886,0.7142857142857143,0.6923076923076923,1.5308334715939202,-0.13232980349613077,-0.518194675836741,-0.11591488909377902,0.8333333333333334,0.8029864253393665,-0.1362177291854048,-0.03644675333008926,0.7777777777777778,0.735977930247923,0.7777777777777778,1.0,14.0,13.0
4p4k,-0.15560477141639734,-0.016230941744696803,0.8,0.7333333333333333,0.886022903336195,-0.054032180501518715,-0.08173850417678502,-0.009515693577554463,0.5333333333333333,0.7414151576123407,-0.34384649110864823,-0.06719998460558287,0.7619047619047619,0.7825628140703517,0.7680851063829788,0.9,19.0,15.0
4p5t,0.251714031657424,0.24915882450182364,0.6363636363636364,0.6875,1.401095020269734,0.18305487852647132,-0.07401888693673235,-0.059910919493183036,0.625,0.779994442900806,-0.2373022249745116,-0.07396664313534716,0.9230769230769231,0.8124503821455583,0.7205882352941176,0.8333333333333334,21.0,16.0
4prh,0.0659539106209386,0.013346172704595316,0.7777777777777778,0.8,0.5887496159254186,-0.016673800160391963,0.14086884794757923,0.008020754850042802,0.7037037037037037,0.82869551534225,-0.17504997440879885,-0.030714691973781096,0.6896551724137931,0.7919119043098536,0.8307692307692308,1.0,36.0,30.0
4pri,-0.02948561427330718,-0.1103913654116706,0.7777777777777778,0.7586206896551724,0.570517859259419,-0.037253369025587305,0.07673495151072145,-0.0008574485600843674,0.6785714285714286,0.8203698685814929,-0.25111072402410917,-0.06077709671663522,0.7692307692307693,0.7628144351911169,0.8120300751879699,0.9473684210526315,36.0,29.0
4prp,-0.07245775898371257,-0.09032285100633247,0.7368421052631579,0.7586206896551724,0.5467538786701112,-0.03683984390626922,0.15990218600033002,0.008126820183194269,0.7037037037037037,0.8285856715567583,-0.14662491047813597,-0.041084123613732565,0.72,0.7704847783795152,0.8095801301005322,0.9473684210526315,37.0,29.0
4qok,0.28899195408277367,0.189030918243487,0.8461538461538461,0.7333333333333333,0.6144249628020783,0.2212091648337978,0.17976395248039834,0.05540657839997216,0.6896551724137931,0.8486667238274885,-0.11983840677923842,-0.015297974444161337,0.717948717948718,0.7973840489354534,0.65,0.7,26.0,30.0
4qrp,0.2786819917457512,0.47049076598915274,0.7,0.8235294117647058,0.9642144260432898,0.3670000071221944,0.038681412103511205,0.026114945602751682,0.9,0.7778388278388277,-0.11906944694575212,-0.04413256284639684,0.7777777777777778,0.815838058186658,0.7292929292929293,0.9090909090909091,19.0,17.0
4y19,0.2816283332355569,0.16053111638422252,0.8571428571428571,0.6875,0.6393009901812634,0.20225250959451915,0.2558461842645392,0.05864962765278222,0.5454545454545454,0.7927658019729631,-0.10380094762975531,-0.01274590157021762,0.8125,0.7470563578859124,0.7205882352941176,0.875,14.0,16.0
4y1a,0.12766016417281356,-0.03893329479175503,0.6,0.6363636363636364,0.5840133106491482,0.13248769500589738,0.498482545817653,0.06234665883681217,0.5454545454545454,0.8064505755997171,-0.0046189390129968205,-0.012808464635799805,0.7692307692307693,0.7432977071889181,0.8333333333333334,1.0,10.0,11.0
4z7u,-0.2180285513409982,0.019525072027511733,0.36363636363636365,0.8235294117647058,1.4141881161638428,-0.026060458297664377,-0.0481615307439817,-0.007766981160349337,0.8571428571428571,0.7100032748066605,-0.11427061310835009,-0.0031376846096312838,0.7916666666666666,0.7802601670442428,0.665158371040724,0.9230769230769231,21.0,17.0
4z7v,-0.05772510545994791,0.06966287661361545,0.5454545454545454,0.8333333333333334,1.3836185099456058,0.01328900638766417,-0.01867576941351256,-0.016629772657414197,0.7777777777777778,0.7642637178051512,-0.03509595272106049,0.027880756996713916,0.9047619047619048,0.8000155766272709,0.7446153846153846,0.9230769230769231,22.0,18.0
4z7w,0.17114927214487605,0.2139100443852252,0.8571428571428571,0.75,1.0342883344222722,0.1232793605006381,0.18490006540840973,0.03730273302160526,0.6875,0.8895550452352696,-0.24102471978014803,-0.0760400787932479,0.7941176470588235,0.7931203906886254,0.768177028451001,0.8461538461538461,27.0,20.0
4zez,0.11718124633209841,0.04340897625860918,0.6363636363636364,0.68,0.9208656318950168,0.03726224215102746,-0.05151446094792732,-0.03659775908405606,0.7,0.8306141575655566,-0.17352136516483238,-0.04351850799323841,0.68,0.7920904512688851,0.6954022988505747,0.9166666666666666,22.0,25.0
5brz,-0.1857142857142857,-0.056238475522064624,0.625,1.0,1.5491037135531591,-0.07242676821197011,-0.33516483516483514,-0.058492596250374035,1.0,0.7870251315020457,0.048986489937748255,0.022376141588053577,0.6666666666666666,0.7771249525304599,0.8064516129032258,1.0,15.0,10.0
5bs0,0.02084611060122161,-0.03286607803375737,0.5555555555555556,1.0,1.5534192889714764,-0.013231814958786442,0.10007361060989424,0.011177556910878827,1.0,0.7254891591750396,0.08871515448334964,0.03910750611488803,0.7037037037037037,0.7856841340057577,0.8304597701149425,1.0,17.0,10.0
5c07,0.44431910816249715,0.28675335499186827,1.0,0.8,0.7245494910415254,0.15737303531273333,0.0456541001240668,0.00436011695565183,0.6923076923076923,0.7829644533869886,0.1784800366495059,0.041699089661440474,0.7058823529411765,0.7574510235527185,0.6875,0.8181818181818182,22.0,15.0
5c08,0.5778358287500728,0.35068125070381,1.0,0.7333333333333333,0.7906526666977388,0.23045714901406664,-0.3128836711082757,-0.03662187100940438,0.8,0.7717220279720279,0.025053478290763646,-0.0060663307770301685,0.75,0.7649130530486463,0.6447368421052632,0.8333333333333334,21.0,15.0
5c09,0.3245485608269806,0.2501028574181566,1.0,0.7058823529411765,0.6377186835821689,0.11756836710620786,-0.12506474979247034,-0.008550133005397116,0.6923076923076923,0.8008923103840434,0.016498632045137036,0.021622110872178343,0.6875,0.7680715432889252,0.7142857142857143,0.9,20.0,17.0
5c0a,0.4217059331845281,0.22753933873698498,1.0,0.75,0.9302820466676711,0.13193546785346957,-0.3608363019580573,-0.0261594884072635,0.5454545454545454,0.7396843950905905,0.2789257686707294,0.11772151298112028,0.6363636363636364,0.7547159288950853,0.75,0.9166666666666666,18.0,12.0
5c0b,0.5481933927657583,0.2479829797086732,1.0,0.7142857142857143,0.9727391781354917,0.15765680077562488,-0.4506632280680811,-0.037215830650623484,0.6363636363636364,0.7871158830062941,0.09831219101928,0.024489062962399572,0.6666666666666666,0.7568795283786988,0.6944444444444444,0.8333333333333334,20.0,14.0
5c0c,0.594085430233483,0.2927512085364746,0.9090909090909091,0.75,0.9722005473425412,0.22004755400263284,-0.2539879212526003,-0.04305187833575705,0.7272727272727273,0.7863004111626279,0.20563036641414398,0.052121580988893496,0.7058823529411765,0.7655188761891022,0.6923076923076923,0.8461538461538461,21.0,16.0
5d2l,0.041322317958686565,0.17699791023432038,0.6666666666666666,0.9444444444444444,0.7404870798953711,0.1019051490849946,0.06002610398209207,-0.003262360084243773,0.9230769230769231,0.8202288218111004,0.17614010427286375,0.03298825524676371,0.7241379310344828,0.8111822588814124,0.8,0.9166666666666666,24.0,18.0
5d2n,0.0026075818758523796,-0.06384936835725588,0.5454545454545454,0.8421052631578947,0.8211111745645997,0.0008745196766998433,-0.3103022432264332,-0.01990811090346598,0.8333333333333334,0.8169888898609046,-0.1936702305959347,-0.04559915199162973,0.7575757575757576,0.8207953634350875,0.8273921200750469,1.0,21.0,19.0
5e6i,-0.06002610398209207,0.10988707256685766,0.6666666666666666,0.9047619047619048,0.6054725767783081,0.029937106963159012,0.21700447535063147,0.0332361391118871,0.8823529411764706,0.8427846852875912,-0.053633789016438525,0.01579228721236979,0.6829268292682927,0.7630597795641229,0.7933884297520661,0.8181818181818182,24.0,21.0
5e9d,-0.26396607071127004,-0.09355285467078972,0.5555555555555556,0.8235294117647058,0.4056984065955723,-0.16016645004850646,0.039793759736021804,0.01647859188736651,0.8,0.8146327356853672,0.06229007923967511,0.00939780213375232,0.5,0.8015268945757368,0.8257142857142857,1.0,17.0,17.0
5eu6,0.14681732584009954,0.25691785659911875,0.6923076923076923,0.625,0.4485677881924133,0.11979563964844524,0.12781526612974445,0.033225730077367885,0.75,0.8679536679536678,0.24092090176100972,0.040902704070210294,0.6153846153846154,0.830069528395771,0.8325123152709359,1.0,26.0,24.0
5euo,0.10534239249977988,-0.030594441044764775,0.9,0.8181818181818182,0.6436696836931028,0.020338816940593526,-0.2603461986065988,-0.05124406842925605,0.6956521739130435,0.860229657982467,0.0791967752126721,0.02518940269660817,0.75,0.7986242126955564,0.8547008547008547,0.8888888888888888,20.0,22.0
5hhm,0.2845303277418346,0.2058403428758682,1.0,0.7619047619047619,0.56782070331506,0.08846265723981073,-0.17660503101217323,-0.03998576183937912,0.6521739130434783,0.8890529770276607,0.3038202524918858,0.08216560052347179,0.8095238095238095,0.8352331751995429,0.8658008658008658,1.0,20.0,21.0
5hho,0.02552832726893471,-0.09987221570193691,1.0,0.7619047619047619,0.8034898661037433,-0.06689210939165105,-0.3952489290948858,-0.10202513734971955,0.7142857142857143,0.869620253164557,0.21639095402526015,0.058749464405768836,0.7222222222222222,0.8253267076302041,0.8804878048780488,1.0,19.0,21.0
5hyj,0.583994996772091,0.30605657089470534,1.0,0.5714285714285714,0.6658462864062327,0.19880660447396376,-0.15169383166997502,-0.01028742596496052,0.7777777777777778,0.7631003411774998,0.26360218129042856,0.07850409056024185,0.8,0.7980696297452881,0.736734693877551,0.8,19.0,14.0
5isz,0.07403223908883508,-0.05476461026919188,0.7272727272727273,0.8571428571428571,0.6041465401233116,0.006206860199062853,-0.4775361987027911,-0.07360998440317408,0.8095238095238095,0.82598235765838,0.0016198431295853053,-0.0004680502815219695,0.8695652173913043,0.7908217446270545,0.8148148148148148,0.9090909090909091,22.0,21.0
5ivx,-0.014689267881079682,-0.04527772672598865,0.8181818181818182,0.6206896551724138,0.3636558348888074,0.020009581410657264,-0.10903956542493762,-0.023293691385427893,0.6956521739130435,0.8262826282628262,0.03163403499721163,0.018510280205603347,0.7142857142857143,0.7719358696763695,0.7469135802469136,0.9166666666666666,22.0,29.0
5ks9,-0.23748963508765586,-0.12168368032424412,0.5454545454545454,0.68,1.0399703692856261,-0.09370990091406987,0.20525889889718826,0.02556481526616056,0.5789473684210527,0.7445592992977196,0.042024604502630854,-0.002146748239952378,0.75,0.766108116419925,0.7515527950310559,0.9285714285714286,22.0,25.0
5ksa,0.06818185456395608,0.05023850030506521,0.6666666666666666,0.75,1.6007128059794171,0.02992813596935463,0.3901843427938497,0.07170442035465371,0.6666666666666666,0.642784070149799,-0.034732007873597315,-0.02302263313612591,0.8421052631578947,0.8056923836071817,0.6923076923076923,0.9230769230769231,18.0,12.0
5ksb,-0.12987616305313798,-0.06340509214138482,0.5,0.7222222222222222,1.3137187807023574,-0.030158110068612798,0.013016629930805861,0.026929417235655152,0.7777777777777778,0.8136308299399688,-0.12148813904139072,-0.05195319546059546,0.8125,0.8060182770584366,0.7619047619047619,0.9285714285714286,24.0,18.0
5m00,0.25309515002513555,0.20008667021545706,0.8571428571428571,0.6666666666666666,0.7445933955079643,0.06957571866445468,-0.4601378680539873,-0.06264471331305366,0.7142857142857143,0.832738095238095,-0.15651963855328205,-0.05545883905306127,0.47058823529411764,0.7900913531944257,0.8941798941798942,1.0,13.0,15.0
5m01,-0.12541261714395896,-0.034298541277541075,0.7142857142857143,0.7857142857142857,0.6964459434817483,-0.02921576859339864,0.11829447229435683,0.07988492478376728,0.7142857142857143,0.8183905646592216,-0.1470750268423427,-0.062049806784433045,0.5882352941176471,0.8019443935325008,0.9333333333333333,1.0,14.0,14.0
5m02,0.36749864168348756,0.11217679975124184,1.0,0.6842105263157895,0.2277176434669477,0.10108446681344715,-0.03844717491657914,0.03413168064860966,0.7619047619047619,0.875624039938556,-0.021017235988752374,-0.0105084645327655,0.5714285714285714,0.7915805550116073,0.8962962962962963,1.0,22.0,19.0
5men,0.14662307618984227,0.0949979471879584,0.6153846153846154,0.782608695652174,0.6906244727321265,0.05049486326270863,-0.12738120267411496,-0.022644868838703387,0.7058823529411765,0.8453743895822029,-0.0575583733579568,-0.023913431769135584,0.6818181818181818,0.8045080732521842,0.7575757575757576,0.9333333333333333,25.0,23.0
5nht,0.3084087592785257,0.08334016754704787,0.8571428571428571,0.7692307692307693,1.0050271272000306,0.11615387921848846,-0.3064468137272675,-0.05149144701508107,0.6956521739130435,0.8782652043868395,0.21570023895428891,0.04215375994347875,0.6785714285714286,0.7793851233525207,0.67008547008547,0.8666666666666667,28.0,26.0
5nme,-0.25059826959114473,-0.15177727799302693,0.4166666666666667,0.8,0.48540958115942673,-0.10152410635593496,0.0757015606056583,-0.006411061253268333,0.7222222222222222,0.7810515265506079,-0.17386645351416616,-0.01183525691096817,0.7407407407407407,0.7797994688546964,0.8421052631578947,0.6666666666666666,24.0,20.0
5nmf,0.04158647364642237,0.013163980715982397,0.6153846153846154,0.8333333333333334,0.5582372523797613,0.031271800585417814,0.047857308428864445,-0.012732286263539403,0.7647058823529411,0.7959233662846644,-0.15076336281224942,-0.011831487959374002,0.7407407407407407,0.7933525808623388,0.8002560819462228,0.8181818181818182,25.0,18.0
5nmg,-0.01878398647682003,-0.0035738525422618697,0.5833333333333334,0.8,0.629013299291406,0.018851264344237277,-0.19327733453780613,-0.037356288461214845,0.6666666666666666,0.7669073182771814,-0.15575928686849877,-0.017985664899634282,0.7241379310344828,0.777189508801432,0.8138461538461539,0.8,23.0,20.0
5nqk,0.048123217669331496,-0.09060713552162256,0.9230769230769231,0.6666666666666666,0.8978475406995814,-0.02697865206266792,-0.4023100997156113,-0.06289557787157836,0.5769230769230769,0.8848808945065629,0.3473448534407808,0.06737622117713231,0.6666666666666666,0.8074078184048776,0.6585879873551106,0.8461538461538461,25.0,30.0
5sws,0.3846153846153847,0.00784488152199836,1.0,0.8461538461538461,0.028988900467682283,0.0515433860979886,-0.17482517482517487,-0.09717651933800889,0.8333333333333334,0.7650900360144057,0.09305150244259347,0.021598212865680394,0.5454545454545454,0.7615060981811792,0.9,1.0,12.0,13.0
5swz,0.47802197802197804,0.27016383437442504,1.0,0.8461538461538461,-0.05416286413819979,0.23436641405090602,-0.13186813186813187,-0.04606639950748723,0.9166666666666666,0.7350867162187916,0.09704344221910248,0.024713832782878878,0.5909090909090909,0.7807461564659436,0.9657142857142857,1.0,13.0,13.0
5tez,0.09442061860553318,-0.15132974817560638,0.7777777777777778,0.5652173913043478,0.9222972022161736,-0.03863140815939469,0.06499081540380856,0.004121563831467139,0.6470588235294118,0.8150825331750997,-0.01039671696635114,0.009507808577356015,0.7777777777777778,0.8040140017112293,0.7810810810810811,1.0,17.0,23.0
5til,0.5022631665077357,0.2090983618863675,1.0,0.7222222222222222,0.2531741854677832,0.1284521267857621,0.45725128165187223,0.06225589994878694,0.7619047619047619,0.8493112739543199,0.03728473968439878,0.012253050113154168,0.5263157894736842,0.7882316378327983,0.9307692307692308,1.0,22.0,18.0
5tje,0.29964265135408724,0.09929238709670521,0.9090909090909091,0.7222222222222222,0.3509946600481016,0.11093678096831718,0.2642079215179148,0.02329300563766071,0.7619047619047619,0.8693525979438734,-0.02237095678356132,-0.010581657348274327,0.5555555555555556,0.7833820868460943,0.9,1.0,21.0,18.0
5w1v,0.24289434877050028,0.21801832408468072,0.7777777777777778,0.9230769230769231,0.7383263044800407,0.10548167245302552,0.3216702815179198,0.03276396712265393,0.9166666666666666,0.8267676767676769,-0.02108913520878055,-0.034116952403556354,0.6666666666666666,0.7566195102992614,0.8571428571428571,0.8888888888888888,18.0,13.0
5w1w,0.2605424641441654,0.09997072461685484,0.7,0.9285714285714286,0.8072754279525796,0.09872538098659897,0.2604654293198556,0.03350881959663403,0.9230769230769231,0.79734842658956,-0.08229672870808616,-0.04448733120310331,0.6666666666666666,0.7782235335638217,0.7272727272727273,0.9090909090909091,20.0,14.0
5wkf,-0.09990113690118946,-0.05613245867768457,0.75,0.6,0.4490106150599864,-0.02335703466441249,-0.18743827171064753,-0.01845527677849655,0.6666666666666666,0.8938993842274005,0.06987696663448013,0.0035518721358221536,0.7777777777777778,0.7842228149925974,0.6997354497354498,0.8333333333333334,23.0,35.0
5wkh,0.01585510318511195,-0.04894613031412698,0.8181818181818182,0.5405405405405406,0.5083765513602446,-0.04106305153906905,-0.15685227079557176,-0.0159626751959323,0.6428571428571429,0.8864495013838246,0.057521360487838166,-0.0020764798411940016,0.75,0.7846087840472997,0.7096774193548387,0.8181818181818182,22.0,37.0
