key,extent,e_tcr_mhc,chain_balance,pitch,crossing,dock_d,dock_torsion,dock_tcr_uy,dock_tcr_uz,dock_mhc_uy,dock_mhc_uz,e_cdr12,e_cdr3a,e_cdr3b,F_tcr_pep,F_tcr_mhc,F_pep_mhc,dF_tcr_pep,dF_pep_mhc,n_contacts_tp,n_pep_contacted,n_contacts_tm,ct_tp_salt_bridge,ct_tm_salt_bridge,ct_tp_hydrogen_bond,ct_tm_hydrogen_bond,ct_tp_aromatic,ct_tm_aromatic,ct_tp_hydrophobic,ct_tm_hydrophobic,ct_tp_other,ct_tm_other,n_hbond,burial,species,mhc_class
3mv8,25.0,-1.54,0.45714285714285713,-8.371591683220183,62.45821587163546,30.928639608192974,3.517807470826735,0.02809046488648078,0.05505542588685355,0.2832078671528899,0.01923970687575719,-0.5591349786170928,-1.1706486869909751,-0.7904211144823017,-3.538879607869377,-1.54,-12.130000000000006,-4.974148612124454,-5.25,35,10,33,1,0,8,2,0,0,0,2,26,29,8,1864.5106726509257,Human,MHCI
3mv9,26.0,0.3399999999999999,0.4444444444444444,-8.770239835089678,62.778604049931964,31.05626878492049,3.5269564424716755,0.04194902499863841,0.06238923277738943,0.2759880245792415,0.026299636622763942,-0.5591349786170927,-1.1690053012472454,-0.7904211144823017,-3.884126915348122,0.3399999999999999,-11.680000000000001,-6.30402802873674,-5.16,36,10,34,0,0,8,3,0,0,0,2,28,29,8,1856.8546239204516,Human,MHCI
3nfj,6.0,-0.8,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,-0.3604869781121261,-0.3604869781121261,-0.8,-14.640000000000004,-5.324852907480423,-11.760000000000002,15,5,6,0,0,3,0,0,0,2,1,10,5,3,531.4611934555323,Human,MHCI
3o4l,31.0,1.2599999999999998,0.391304347826087,-0.18085666738349107,69.91517719839032,28.498364747828667,3.5747279567514267,0.045434398647846125,-0.004380783852589352,0.06147143627736751,0.044989605861182475,1.125984113164353,-0.5172735215599309,1.4429606824519041,2.0516712740563268,1.2599999999999998,-12.7,-0.37066875156373547,-9.989999999999998,23,6,53,0,2,3,6,0,0,0,2,20,43,3,2100.9557447859006,Human,MHCI
3o6f,29.0,2.0,0.39285714285714285,0.7013824231371452,62.62855367772142,NaN,NaN,NaN,NaN,NaN,NaN,-0.36351190186096294,-0.5286237373221416,-0.8520522000708576,-1.7441878392539623,2.0,-8.899999999999999,-3.832681059909879,-3.1999999999999984,28,9,50,0,2,3,5,0,0,0,1,25,42,3,1917.0497759771933,Human,MHCII
3pl6,22.0,-0.16999999999999998,0.3076923076923077,-7.750762882521631,43.50413790324612,NaN,NaN,NaN,NaN,NaN,NaN,0.47738871935073196,-1.1760885405858357,-0.782084412742789,-1.4807842339778925,-0.16999999999999998,-18.460000000000004,-1.4358847389035532,-7.140000000000001,13,8,33,1,1,2,2,2,0,1,2,7,28,2,1574.1053663367675,Human,MHCII
3pqy,22.0,0.4299999999999999,0.38461538461538464,-8.825155884143879,71.49079927469093,31.48189107273772,3.4755426760483217,-0.2122935470173775,0.2791822438275809,0.10024482270941172,-0.002966757591813759,-0.0970225566385681,-0.4996873953533669,0.024002211764405812,-0.5587875869706656,0.4299999999999999,-8.520000000000003,-0.5875108298422497,-7.530000000000001,26,7,29,0,2,7,6,0,0,0,0,19,21,7,1615.787288815096,Mouse,MHCI
3pwp,23.0,0.88,0.3181818181818182,7.099559517652312,52.719357419610326,31.04127182753161,3.3670772154463333,0.09211821540976148,0.033712778603031936,0.08486748859778886,-0.14944879281672627,-0.7637268511901698,-0.33071599287582076,-0.8058055488663552,-1.9002483929323462,0.88,-11.450000000000006,-2.8290002039845885,-10.690000000000003,22,8,36,0,2,4,3,0,0,1,2,17,29,4,1941.27914595517,Human,MHCI
3qdg,28.0,1.7100000000000006,0.4583333333333333,3.0108726323338004,55.353927113700976,28.890534829463423,3.3697527515079875,0.01920952953480387,0.025177992342195584,0.12972426911888937,-0.009002479989393079,-1.288232636300862,-0.1269299725043194,-0.9448975895078154,-2.3600601983129974,1.7100000000000006,-9.24,-1.9674788880079928,-7.469999999999999,24,8,48,0,0,7,4,0,1,2,2,15,41,7,2149.1792925494046,Human,MHCI
3qdj,29.0,0.9000000000000008,0.4117647058823529,0.8977588578788143,55.41177355629523,28.75924181812718,3.3667516319120963,0.013817706214354906,0.020363788687172913,0.12050979921695916,-0.010616931217500417,-0.763667740713027,0.15830717338939454,-0.6034354817608731,-1.2087960490845058,0.9000000000000008,-6.45,-0.6188749850416743,-5.2299999999999995,17,7,49,0,0,3,6,0,1,2,2,12,40,3,2146.7938184156665,Human,MHCI
3qdm,18.0,-0.4100000000000007,0.3076923076923077,3.6482010820493396,55.386756696479445,29.674540244665717,3.3035624841221907,-0.09622463104595665,0.06654344056272103,0.03197692977897987,-0.101377567138405,-0.5876796078774243,-0.157213877268082,-0.7306936433795117,-2.0846163458069222,-0.4100000000000007,-10.440000000000001,-7.582125014897278,-7.550000000000001,26,8,34,1,1,2,3,0,0,0,1,23,29,2,1661.5020612165026,Human,MHCI
3qeq,25.0,-0.31999999999999995,0.23809523809523808,1.3979460534903714,68.85176717243942,28.983165095620993,3.5606940562572107,-0.02262070820805241,-0.0016143469956181626,0.052368494582794,-0.01773547264965177,0.251016571493662,-0.16687356519429897,-1.0219866254781622,-0.9378436191787991,-0.31999999999999995,-6.560000000000001,-5.446054486684428,-5.34,21,6,44,0,1,2,7,0,0,1,2,18,34,2,1844.3797490504876,Human,MHCI
3qfj,24.0,1.74,0.375,7.128765847389502,53.57201447814158,31.020819205375492,3.36181940872386,0.10970712287182197,0.031862423896642615,0.08155174585820218,-0.1465346389110038,-0.7229995850363942,-0.4029637495598508,-0.45000853600330243,-1.5759718705995474,1.74,-13.260000000000005,-2.590476551003408,-12.590000000000003,24,8,41,0,3,5,4,0,0,1,2,18,32,5,1933.6674439466478,Human,MHCI
3qib,34.0,2.45,0.46875,-4.854761417735366,65.3380585419133,NaN,NaN,NaN,NaN,NaN,NaN,-0.25966103388993556,-0.1133245898834161,-1.9373715812001286,-2.31035720497348,2.45,-8.650000000000004,-2.293754558345257,-2.1899999999999995,32,9,67,1,2,9,9,0,0,0,4,22,52,9,2585.574924696819,Mouse,MHCII
3qiu,32.0,3.000000000000001,0.45454545454545453,-6.523319490200274,67.93566653939592,NaN,NaN,NaN,NaN,NaN,NaN,-0.25966103388993556,-0.6468504597946076,-1.4144889528998477,-2.3210004465843914,3.000000000000001,-8.810000000000004,-3.242652026565958,-2.8500000000000014,33,9,62,1,2,10,12,0,0,1,3,21,45,10,2459.4106371799426,Mouse,MHCII
3qiw,31.0,2.37,0.4838709677419355,-6.588317256136958,68.11728722183524,NaN,NaN,NaN,NaN,NaN,NaN,-1.4760563582144295,-0.3033170442790494,-1.4700569946506168,-3.2494303971440965,2.37,-9.690000000000003,-4.314193356196952,-3.51,31,9,60,0,2,7,10,0,0,1,3,23,45,7,2451.362178394338,Mouse,MHCII
3rdt,19.0,-0.5200000000000002,0.4666666666666667,-2.3615001327354372,65.42069857000655,NaN,NaN,NaN,NaN,NaN,NaN,-0.276668344457147,-1.2156618173649691,-2.4135911075108156,-3.596600021777669,-0.5200000000000002,-0.3000000000000003,-1.4363280942528336,6.36,15,6,32,2,1,3,6,0,0,0,2,10,23,3,1539.6302574055444,Mouse,MHCII
3rgv,21.0,1.1,0.3333333333333333,3.4652179287641394,74.20522935913895,29.691801980918385,3.6203123618083373,-0.08889808523674217,-0.061038246996128656,0.08734001218596854,0.019723810273489857,0.028918090017430495,0.13403881668841588,-1.3964243412196582,-1.2334674345138117,1.1,-18.23,-1.5388360059864974,-14.41,12,5,35,0,0,0,3,0,0,2,0,10,32,0,1538.7164183683235,Mouse,MHCI
3sjv,28.0,3.0,0.47058823529411764,-0.6998926239724115,61.13535721935686,29.211033750381965,3.3735804523843114,-0.17065187881840715,0.06030604440244052,0.18266473036760406,-0.12462939825690433,-0.5635879779706758,0.8954010837977151,0.5155369179779234,0.8473500238049627,3.0,-17.25,-1.170389497022381,-11.57,17,6,49,0,1,3,6,0,0,1,0,13,42,3,1994.1134081945202,Human,MHCI
3t0e,28.0,2.27,0.3125,-3.732210077113549,49.17850326465037,NaN,NaN,NaN,NaN,NaN,NaN,-0.8688056061358238,-0.5286237373221416,-0.5012742388372499,-1.4475697870893047,2.27,-8.110000000000001,-1.8923153314539305,-4.3199999999999985,32,14,55,0,0,4,4,0,0,0,1,28,50,4,2224.307867054871,Human,MHCII
3tf7,18.0,-1.46,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.26283345495280497,0.161071122671832,0.0,0.5999253733771338,-1.46,-14.950000000000005,-0.6871032288917437,-8.479999999999999,13,4,34,0,1,2,4,1,0,2,1,8,28,2,1327.8069527377556,Mouse,MHCI
3tfk,23.0,-0.4600000000000001,0.4444444444444444,-6.176239393666493,63.97629900594212,31.13120459001447,3.3583629441520944,-0.18291434294787906,0.38133092772244315,-0.04482873458705926,-0.0300480469320329,-0.6721684782634118,-0.9273794887029749,1.4590444900705308,-0.14050347689585607,-0.4600000000000001,-12.460000000000006,-2.0676601860892516,-7.169999999999998,18,6,40,0,1,5,3,0,1,0,1,13,34,5,1607.8225723232863,Mouse,MHCI
3tjh,22.0,0.5099999999999997,0.37037037037037035,-17.56926952694332,30.1134776241621,30.803614388759495,2.679024450155863,-0.3550909173026842,0.2607226661977716,-0.19965104204297424,-0.11669317014615972,0.09573427387147737,-0.8546738289993884,-1.59770053730156,-2.356640092429471,0.5099999999999997,-14.7,-8.821618708615752,-7.870000000000001,27,6,33,1,0,3,4,1,1,2,0,20,28,3,1597.1659130511616,Mouse,MHCI
3tpu,31.0,-0.6000000000000002,0.34615384615384615,-8.163912292028304,63.46202637140172,29.518586704444306,3.352935490911923,-0.17185832892753333,0.2989759163172742,0.10081949847427743,-0.03344971160247613,-1.1794180851382983,2.0462152815928594,0.10484183890451446,0.9716390353590749,-0.6000000000000002,-20.890000000000004,-1.9108725649593126,-14.65,26,7,56,0,1,4,8,0,1,3,1,19,45,4,2147.3663422608806,Mouse,MHCI
3uts,20.0,0.7100000000000001,0.4117647058823529,-3.659729605974245,58.00067319328481,31.91500148272436,3.3773076132796414,0.07135284223052854,0.0057482400202253665,0.1680307955046706,0.07719028690316779,-0.1484654787908288,-0.45712640173847824,-1.6617838616948417,-2.3887096349032535,0.7100000000000001,-5.880000000000002,0.43724054686259883,-4.989999999999999,17,7,23,0,0,4,1,1,0,0,1,12,21,4,1264.6418269507012,Human,MHCI
3utt,17.0,0.21000000000000002,0.35,-5.414638720291468,69.1201571029901,31.04131083396058,3.626519446244246,-0.0016682210539878453,0.009152476031320082,0.15655131654421073,0.12101554240375317,0.11059563734978217,1.0336802274149661,-1.6617838616948417,-0.5175079969300933,0.21000000000000002,-5.919999999999999,2.690578361250543,-5.94,20,7,25,0,1,5,1,1,0,0,2,14,21,5,1370.3812006269181,Human,MHCI
3vxm,28.0,2.9699999999999998,0.3333333333333333,11.972089761413445,68.13309398884738,31.479992765707454,3.5855222163450184,-0.0649729415723009,-0.02232556269212131,0.27766407530142984,-0.1480123978978161,0.020324752448535717,0.41108344884649,-0.13511422017963298,0.29629398111539307,2.9699999999999998,-15.830000000000002,-4.688506734370455,-12.579999999999998,27,8,40,0,1,1,4,0,1,3,2,23,32,1,1860.9064993286374,Human,MHCI
3vxr,24.0,1.29,0.4827586206896552,-1.977343379307032,75.87913512501937,30.24969321133521,3.6185449714832245,0.018498960479060272,0.04539684815252869,0.17652563571519497,0.09768697129287839,-0.5503914238146362,-0.49329411864727735,-1.0306805897146614,-2.215865694450275,1.29,-14.46,0.8449959761961017,-12.030000000000001,29,9,38,0,1,3,7,1,1,1,3,24,26,3,1856.7599488842025,Human,MHCI
3vxs,25.0,1.9500000000000004,0.5,-2.0161987810118025,77.65431299696432,30.26690348664697,3.647755939048626,0.01362479029361037,0.05843146002274723,0.16867942169410147,0.0951986794654762,-0.1723823178223109,0.3172699243099762,-0.18950478038252588,-0.04461717389486053,1.9500000000000004,-13.98,2.4696172814520825,-11.44,26,8,44,0,1,3,9,0,1,1,3,22,30,3,1934.4130192816156,Human,MHCI
3vxu,33.0,6.570000000000001,0.23076923076923078,-7.0327261548548865,78.84394093774506,27.858098971831787,3.817077983892872,0.1172012735130301,0.12504699729978377,0.08398579623785955,0.07973986989501285,2.7878420017655468,-0.007847326327759974,-0.5819582273051966,2.1980364481325902,6.570000000000001,-12.009999999999998,4.332765417486094,-9.799999999999997,26,7,71,0,0,3,11,4,0,0,1,19,59,3,2272.5707475582894,Human,MHCI
3w0w,27.0,3.5400000000000005,0.23076923076923078,-7.656761457838742,74.41729160085384,29.267823620579392,3.722573758207793,0.09101091168083697,0.10306197363676213,0.1137310466467605,0.07374829514944464,2.4899862496136356,-0.04606853914795736,-0.5545759038173319,1.8893418066483458,3.5400000000000005,-13.82,4.245502028581436,-11.39,26,7,48,0,1,4,8,0,0,0,2,22,37,4,2097.0178212263563,Human,MHCI
4c56,7.0,1.01,NaN,9.95558300059709,89.1485130407569,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,1.01,-7.03,0.0,0.6299999999999999,0,0,9,0,1,0,2,0,0,0,0,0,6,0,460.28803489723214,Human,MHCII
4e41,29.0,2.070000000000001,0.4,-2.5514435858300786,72.20914149591732,NaN,NaN,NaN,NaN,NaN,NaN,-0.744861611330674,-1.518605991939948,0.21614126720779397,-2.0473263360628273,2.070000000000001,-13.129999999999997,-4.410569078257776,-5.0500000000000025,20,8,41,1,1,3,5,0,0,1,4,15,31,3,2034.3837502617025,Human,MHCII
4eup,24.0,1.8599999999999999,0.25,1.98048436152222,52.25768806232332,29.798260340637896,3.3479835747324587,-0.06896880697655162,0.14245489742443332,-0.022003565757769815,-0.12740659096059642,-0.978946491969491,0.0,-1.3408678872411708,-2.3198143792106616,1.8599999999999999,-11.36,-3.001977566515772,-9.029999999999998,20,7,43,0,1,5,2,0,0,2,3,13,37,5,1823.296030663856,Human,MHCI
4euq,25.0,1.17,0.38461538461538464,3.860462826946005,54.17256650059308,29.895614090726127,3.364974130066285,-0.0697403533704976,0.15330282744208243,-0.033243143953734476,-0.15236798009661084,-0.9861510416007874,-0.157213877268082,-1.1322183945161137,-2.275583313384983,1.17,-6.11,-3.148106102961404,-5.11,26,9,36,0,1,5,0,0,0,2,2,19,33,5,1763.5638488331751,Human,MHCI
4ftv,26.0,0.99,0.4642857142857143,7.809584312358998,51.95317905989073,31.124692982083594,3.3454821994610935,0.10518835681139573,0.018554556752275922,0.08188765646291296,-0.14143546875248153,-0.51365670882273,0.1550104885858619,-0.28110371419633906,-0.6397499344332074,0.99,-14.270000000000007,-1.5920819836172573,-12.500000000000004,28,8,45,0,3,8,6,0,0,0,2,20,34,8,2037.6416321088873,Human,MHCI
4g8g,26.0,2.5799999999999996,0.48148148148148145,-3.9440357261174506,62.905548571024866,31.52775220926712,3.383934384131399,-0.35354781812837616,0.1377924090265906,-0.0010201561029571115,-0.04203282632257929,-0.2847209768571149,-1.4100069409608664,-1.0976941000616607,-2.8262560194505246,2.5799999999999996,-3.06,-3.9632736451894637,0.6000000000000005,27,7,32,0,0,2,7,0,0,3,1,22,24,2,1775.1926174033288,Human,MHCI
4g9f,26.0,0.9799999999999998,0.45454545454545453,-4.136055682697055,62.237573918469074,31.9859230210697,3.3767259395686167,-0.35103766776425377,0.14187013210483124,-0.01289243498549206,-0.04485759247938292,-0.4583781330380089,-0.987095920603851,-1.2802122926494246,-3.198205989779592,0.9799999999999998,-3.209999999999998,-4.389444673603018,0.06000000000000005,22,6,34,0,1,1,6,0,0,4,1,17,26,1,1727.1231961753401,Human,MHCI
4gg6,18.0,-2.65,0.4375,0.8507485003995832,62.03091546205325,NaN,NaN,NaN,NaN,NaN,NaN,-0.59397423795731,-1.0070342778595127,-0.6907609001886776,-2.2917694160055,-2.65,-5.070000000000002,-5.195113358255014,5.059999999999999,16,6,37,0,0,4,2,0,0,1,2,11,33,4,1657.2068883069442,Human,MHCII
4grl,25.0,-0.43000000000000005,0.3076923076923077,-8.315491959785298,45.930086007668216,NaN,NaN,NaN,NaN,NaN,NaN,-1.1858116022819751,-0.7390578675762945,-0.286637983324613,-2.6354192939917906,-0.43000000000000005,-16.520000000000003,-2.410376101423509,-7.200000000000001,13,7,37,1,2,2,5,1,0,3,3,6,27,2,1737.9400766728213,Human,MHCII
4h1l,26.0,0.44000000000000006,0.38461538461538464,-2.80035100986294,75.68770892896347,NaN,NaN,NaN,NaN,NaN,NaN,0.08883615614508766,0.4227072051912755,-1.5393419400593698,-1.2432760735290223,0.44000000000000006,-7.039999999999999,-6.628558454150227,-1.1800000000000006,26,8,47,2,1,2,8,0,0,0,1,22,37,2,2092.354240029461,Human,MHCII
4jfd,28.0,-1.8099999999999994,0.3333333333333333,3.392800846152718,62.540116310282066,28.7783312431752,3.5219180043629232,-0.0008223749703012805,-0.046895768377045614,0.167340013814853,0.013993771111799858,-0.8138808427220396,0.139293636279648,-1.917625345825152,-2.592212552267543,-1.8099999999999994,-9.43,-2.6391210600531787,-7.229999999999997,30,9,54,0,0,6,6,0,0,1,5,23,43,6,2321.419220932752,Human,MHCI
4jfe,30.0,-1.3299999999999998,0.3333333333333333,3.4554297521508586,62.208114692649225,28.85872339108793,3.5190916222893547,-0.0016684083856989456,-0.052306829708579784,0.16928262636503566,0.011076214465162059,-1.0725513487923313,0.0302839047637626,-0.6508521666663099,-1.6931196106948785,-1.3299999999999998,-7.879999999999998,-1.4346099621910104,-5.82,27,9,54,0,0,6,6,0,0,0,4,21,44,6,2388.0166497909304,Human,MHCI
4jff,29.0,-1.1100000000000005,0.35714285714285715,3.32383794963411,62.224357927752024,28.725499782094325,3.5286422771527683,-0.0020653925137772908,-0.04075873906316691,0.17178405874035216,0.01280790109958563,-1.0394628847845018,0.0302839047637626,-2.1487585866127,-3.1579375666334397,-1.1100000000000005,-9.630000000000004,-2.6778951719465085,-7.09,28,9,56,0,0,7,7,0,0,1,5,20,44,7,2336.305582323581,Human,MHCI
4jrx,27.0,-0.7499999999999998,0.4444444444444444,-10.553690331471392,83.37371855895267,33.11591146284248,3.9600813747846617,0.20330255506492645,0.15465150978170797,-0.09393922229463472,0.046301284874737926,-1.6978572588587861,-0.6937685053312471,-0.337476018360643,-2.5202683074109276,-0.7499999999999998,-11.120000000000006,-3.599968083162539,-7.060000000000002,36,7,31,0,0,10,4,0,0,0,1,26,26,10,1726.7478135523306,Human,MHCI
4jry,25.0,-0.6900000000000001,0.0,10.790905190991214,77.72228320323255,32.82959754587094,3.6874274729779977,0.39877647043790543,-0.34844366235675067,-0.15611298956842987,-0.13395053825632655,0.0,0.0,-1.2659907015068157,-1.2659907015068157,-0.6900000000000001,-11.280000000000006,-3.5580272768577084,-6.320000000000002,19,7,58,0,3,7,9,0,0,0,1,12,45,7,1953.9815852305073,Human,MHCI
4l3e,27.0,-0.31000000000000016,0.4583333333333333,1.721731226000623,54.21829951411861,28.898687395146812,3.345648641838443,0.016793275858037738,0.043837258168855434,0.11633538472993578,-0.008945809707373001,-1.4403587807274465,-0.1269299725043194,-0.19785411953858423,-1.7651428727703502,-0.31000000000000016,-9.610000000000001,-0.45014363009468594,-7.6800000000000015,24,9,52,0,0,3,2,0,1,1,2,20,47,3,2247.677961176716,Human,MHCI
4may,20.0,-0.9500000000000001,0.4166666666666667,-11.06336502071506,43.90795019707269,NaN,NaN,NaN,NaN,NaN,NaN,0.36728734644661964,-1.1800074726758767,0.0468643089762177,-0.7658558172530396,-0.9500000000000001,-15.930000000000007,-0.7035048708448874,-6.610000000000001,12,7,34,1,1,1,6,1,0,2,2,7,25,1,1651.8727027421082,Human,MHCII
4mji,29.0,5.890000000000001,0.5,-9.480276901409862,65.44925949824876,28.109823512296483,3.477599488003923,-0.029262206902968376,0.13893752177949886,0.21096119617753975,0.04555267303948979,-0.2008191422725819,0.22561736768025886,-1.0984017634244105,-1.0736035380167337,5.890000000000001,-10.310000000000004,-3.681248967087927,-3.7600000000000007,20,8,68,0,2,3,9,0,0,0,4,17,53,3,2166.9411913950935,Human,MHCI
4mnq,32.0,2.279999999999999,0.37037037037037035,-5.0068536911378665,64.81693037483286,29.47453681840641,3.528100209309558,0.08094267654944227,0.2276778754067655,0.17664410953495674,-0.03757103451603916,-0.08797468764251196,0.5086463624574317,-0.06568905717183093,0.35498261764308875,2.279999999999999,-15.650000000000002,-1.7771116420079345,-13.999999999999998,27,8,60,1,2,4,6,0,0,1,1,21,51,4,2496.810694535263,Human,MHCI
4ms8,18.0,0.9299999999999997,0.09090909090909091,-3.59207617042795,85.52533441455098,29.70532293440616,3.7166106725886756,-0.07998427258051585,0.25820575512826965,-0.053138825434495135,0.024274924844919978,-0.10163596010659899,0.0,-0.6412272695644601,-0.742863229671059,0.9299999999999997,-11.909999999999998,-4.2359993047792495,-2.900000000000002,11,4,39,0,0,0,5,1,0,2,0,8,34,0,1502.2645690742538,Mouse,MHCI
4mvb,24.0,0.12999999999999978,0.125,-5.1675459128663075,81.65195505709022,29.698501588640216,3.671990676531659,-0.098484336998697,0.21528649819969756,-0.04254757688204269,0.024163867346934643,-0.7137924461867701,-0.229675253177425,-0.8388410376189307,-1.7823087369831256,0.12999999999999978,-9.959999999999999,-4.735373424482308,-1.3500000000000014,16,4,37,0,0,2,5,0,1,2,0,12,31,2,1604.244687848477,Mouse,MHCI
4mxq,18.0,-0.7500000000000001,0.16666666666666666,-8.190113146141657,68.9194343907843,30.515295487220243,3.4297142654753765,-0.1426625771390025,0.33826777827382626,-0.023176461301338325,-0.013677601535031232,-0.5466070703420174,0.161071122671832,1.711331411355126,1.3257954636849405,-0.7500000000000001,-11.800000000000004,-0.023551902983194983,-2.470000000000004,12,5,36,0,0,3,6,0,0,2,1,7,29,3,1552.3098007540284,Mouse,MHCI
4n0c,21.0,0.7299999999999996,0.25,-9.739086067722603,66.55328887012203,30.842260223318565,3.375451868473911,-0.1759077572856964,0.33328768468768744,-0.034038963739632215,-0.023645692391215823,-0.7946895700034794,0.14922460862499062,0.9651563284867369,0.319691367108248,0.7299999999999996,-14.870000000000001,-0.7388479602249165,-6.850000000000003,16,7,36,0,1,1,4,1,0,1,0,13,31,1,1510.9363952406493,Mouse,MHCI
4n5e,25.0,0.2800000000000001,0.5,-9.588687168353156,66.05035824962357,30.4831709039132,3.3719969350903978,-0.18561805765149147,0.34047177297335657,-0.022232155876519364,-0.04206658396795903,-0.3597623182147428,1.3249182790122336,0.5050810469799344,1.470237007777425,0.2800000000000001,-19.979999999999993,-2.6141567185648453,-11.779999999999998,22,8,46,0,2,4,5,0,0,2,1,16,38,4,1728.99660327303,Mouse,MHCI
4nhu,20.0,0.28999999999999987,0.0,0.42856372736635107,120.41754585311836,31.01902963569765,4.236926249573361,-0.24791124995779448,0.03876996178471503,0.4554944539316687,0.0575157149309194,-0.3705446417380027,-1.272542235705958,0.0,-1.6430868774439606,0.28999999999999987,-11.309999999999999,-2.8660754922306313,-7.720000000000001,21,7,24,0,1,3,4,0,0,2,0,16,19,3,1458.1254059195635,Mouse,MHCI
4ozf,24.0,-1.94,0.07692307692307693,-9.737327242928068,63.722736586530885,NaN,NaN,NaN,NaN,NaN,NaN,-0.46916985912244297,0.0,-1.8272162580812852,-2.2963861172037285,-1.94,-1.6800000000000006,-4.5317898365720035,5.27,13,5,44,0,0,2,7,0,0,1,2,10,35,2,1695.3326535650704,Human,MHCII
4ozg,28.0,-1.8799999999999994,0.23076923076923078,-4.34477200725546,59.387077374413565,NaN,NaN,NaN,NaN,NaN,NaN,-0.470813244866173,-0.236054412177114,-1.4642663329910697,-2.1711339900343565,-1.8799999999999994,-2.36,-5.237226257107732,6.120000000000001,13,5,53,0,1,2,9,1,1,1,1,9,41,2,2075.611096849432,Human,MHCII
4ozh,29.0,0.5299999999999995,0.26666666666666666,-3.6214302639950913,55.76412472805522,NaN,NaN,NaN,NaN,NaN,NaN,-0.5087195152604249,-0.236054412177114,-0.39851246003771856,-1.1432863874752577,0.5299999999999995,-1.5600000000000012,-4.879483933376984,5.21,15,6,54,0,1,4,10,0,0,0,1,11,42,4,2040.1819867604609,Human,MHCII
4ozi,31.0,-2.4799999999999986,0.5,-1.212914853619342,68.6068245594953,NaN,NaN,NaN,NaN,NaN,NaN,0.12134072659237741,-0.15618806590343318,1.9509548605048561,1.9161075211938,-2.4799999999999986,-7.810000000000006,0.2994219070724442,1.950000000000001,14,8,49,0,0,0,5,0,0,0,1,14,43,0,2040.1300876497626,Human,MHCII
4p23,19.0,-0.5200000000000005,0.4444444444444444,-2.47137732528024,64.7240827729698,NaN,NaN,NaN,NaN,NaN,NaN,-0.276668344457147,-0.9947246306113093,-3.3505181474297276,-4.312589874942922,-0.5200000000000005,-1.4900000000000004,-2.50995414045712,5.960000000000002,18,6,32,2,1,4,6,0,0,0,1,12,24,4,1565.588697148487,Mouse,MHCII
4p2o,31.0,1.88,0.48,-0.1364923072689982,67.42916715397007,NaN,NaN,NaN,NaN,NaN,NaN,-0.857181605253275,-0.6237155818167711,-0.13533355370768632,-1.616230740777732,1.88,-13.260000000000002,-2.599770862039102,-5.760000000000002,25,9,61,0,2,5,8,0,0,2,4,18,47,5,2189.8698791827046,Mouse,MHCII
4p2q,27.0,3.45,0.44,-3.025697523686479,60.27227036423433,NaN,NaN,NaN,NaN,NaN,NaN,-0.003239108664451984,0.5670694874992308,-1.351876519358923,-0.7411818315479262,3.45,-10.019999999999998,-0.3239128727090799,-3.5599999999999996,25,8,47,1,1,7,8,0,0,1,0,16,38,7,2074.783651609938,Mouse,MHCII
4p2r,26.0,2.5500000000000003,0.46153846153846156,-1.7032443441929856,59.12691171060316,NaN,NaN,NaN,NaN,NaN,NaN,-0.6245016568970616,0.27969653033863406,-0.3615545116086808,-0.6594953291908906,2.5500000000000003,-10.54,-0.9292684892687791,-4.709999999999997,26,9,44,0,2,4,7,0,0,3,0,19,35,4,1942.9931989069592,Mouse,MHCII
4p46,19.0,-0.2699999999999999,0.42857142857142855,-1.461264820790087,65.83290856142831,NaN,NaN,NaN,NaN,NaN,NaN,-0.276668344457147,-1.2156618173649691,-2.4135911075108156,-3.9059212693329313,-0.2699999999999999,-0.6500000000000001,-1.8079681062073534,5.410000000000002,14,6,34,1,2,2,7,0,0,0,1,11,24,2,1524.2766029571576,Mouse,MHCII
4p4k,24.0,0.44999999999999996,0.3684210526315789,-7.261906815191982,69.34745450153764,NaN,NaN,NaN,NaN,NaN,NaN,-0.3687735306048213,-1.1625062440170844,-0.20590959132705777,-1.673217128308036,0.44999999999999996,-16.19,-1.9897291857928374,-8.840000000000003,19,8,37,0,1,4,4,2,1,2,1,11,30,4,1873.564315421976,Human,MHCII
4p5t,25.0,-0.68,0.38095238095238093,2.6152130443035184,68.53627094273875,NaN,NaN,NaN,NaN,NaN,NaN,-1.020482136981822,-1.418714693210073,-3.475357268810319,-5.914554099002214,-0.68,-1.4400000000000002,-5.117246718995652,5.079999999999999,21,7,43,3,3,3,4,0,0,0,2,15,34,3,1967.5968833664738,Mouse,MHCII
4prh,28.0,-0.31,0.4444444444444444,-7.674957844032346,64.5201886198769,30.674936810243057,3.5581338171569508,0.02976891033121898,0.0665457061429265,0.2929336308375799,0.02356923247300574,0.6660136687684011,-1.2420032881827405,-0.7904211144823017,-1.8465699457803118,-0.31,-11.430000000000007,-2.4051236975723875,-6.450000000000002,36,10,37,0,0,8,5,0,0,0,2,28,30,8,1982.7825128734767,Human,MHCI
